218|0||http://cdn2.pitchfork.com/albums/1650/homepage_large.a9f6cba1.jpg|Long Dry Cold|856.0|Creeper Lagoon|['Rock']|0.0|0.0|0.0|['Neglektra']|2006-05-09 00:00:00|2006.0|2016-06-11 20:45:05.451968|1665.0|http://pitchfork.com/reviews/albums/1665-long-dry-cold/|7.0|Stuart Berman
219|0||http://cdn3.pitchfork.com/albums/5811/homepage_large.10cb3d41.jpg|A Gilded Age EP|3094.0|Norfolk & Western|['Rock']|0.0|0.0|0.0|['Hush']|2006-05-09 00:00:00|2006.0|2016-06-11 20:45:06.050619|5891.0|http://pitchfork.com/reviews/albums/5891-a-gilded-age-ep/|6.7|Jason Crock
220|0||http://cdn4.pitchfork.com/albums/3655/homepage_large.625cc04c.jpg|St. Elsewhere|1866.0|Gnarls Barkley|['Rock', 'Rap']|0.0|0.0|0.0|['Downtown']|2006-05-07 00:00:00|2006.0|2016-06-11 20:45:07.738593|3693.0|http://pitchfork.com/reviews/albums/3693-st-elsewhere/|7.7|Nitsuh Abebe
221|0||http://cdn2.pitchfork.com/albums/7596/homepage_large.8968ddff.jpg|Without Feathers|4047.0|The Stills|['Rock', 'Electronic']|0.0|0.0|0.0|['Vice']|2006-05-07 00:00:00|2006.0|2016-06-11 20:45:08.223915|7719.0|http://pitchfork.com/reviews/albums/7719-without-feathers/|6.7|Brian Howe
222|0||http://cdn.pitchfork.com/albums/2102/homepage_large.908cadee.jpg|DJ-Kicks: The Exclusives|0.0|Various Artists|[]|0.0|0.0|0.0|['!K7']|2006-05-07 00:00:00|2006.0|2016-06-11 20:45:08.787282|2119.0|http://pitchfork.com/reviews/albums/2119-dj-kicks-the-exclusives/|7.2|Tim Finney
223|0||http://cdn3.pitchfork.com/albums/3996/homepage_large.c13e54e7.jpg|Shred Earthship|2063.0|Zach Hill and Mick Barr|[]|0.0|0.0|0.0|['5RC']|2006-05-07 00:00:00|2006.0|2016-06-11 20:45:09.242853|4037.0|http://pitchfork.com/reviews/albums/4037-shred-earthship/|6.8|Mia Lily Clarke
224|0||http://cdn2.pitchfork.com/albums/601/homepage_large.bb0647d5.jpg|Only|312.0|Beans|['Rap']|0.0|0.0|0.0|['Thirsty Ear']|2006-05-07 00:00:00|2006.0|2016-06-11 20:45:09.697995|605.0|http://pitchfork.com/reviews/albums/605-only/|5.9|Matthew Murphy
225|0||http://cdn2.pitchfork.com/albums/8573/homepage_large.573655a7.jpg|Pink Flag|4611.0|Wire|['Rock']|0.0|0.0|0.0|['Harvest']|2006-05-05 00:00:00|1977.0|2016-06-11 20:45:10.375582|11866.0|http://pitchfork.com/reviews/albums/11866-pink-flag-chairs-missing-154/|10.0|Joe Tangari
226|1||http://cdn3.pitchfork.com/albums/8574/homepage_large.114f0b28.jpg|Chairs Missing|4611.0|Wire|['Rock']|0.0|0.0|0.0|['Harvest']|2006-05-05 00:00:00|1978.0|2016-06-11 20:45:10.375582|11866.0|http://pitchfork.com/reviews/albums/11866-pink-flag-chairs-missing-154/|10.0|Joe Tangari
227|2||http://cdn.pitchfork.com/albums/8575/homepage_large.a257e4db.jpg|154|4611.0|Wire|['Rock']|0.0|0.0|0.0|['Harvest']|2006-05-05 00:00:00|1979.0|2016-06-11 20:45:10.375582|11866.0|http://pitchfork.com/reviews/albums/11866-pink-flag-chairs-missing-154/|9.1|Joe Tangari
228|0||http://cdn.pitchfork.com/albums/13425/homepage_large.a93b1796.jpg|The Bloody Hand|1600.0|Frog Eyes|['Rock']|0.0|0.0|1.0|['Global Symphonic']|2006-05-04 00:00:00|2002.0|2016-06-11 20:45:10.980363|11743.0|http://pitchfork.com/reviews/albums/11743-the-bloody-hand-the-golden-river/|8.6|Brandon Stosuy
229|1||http://cdn2.pitchfork.com/albums/13426/homepage_large.04c663cf.jpg|The Golden River|1600.0|Frog Eyes|['Rock']|0.0|0.0|1.0|['Global Symphonic']|2006-05-04 00:00:00|2003.0|2016-06-11 20:45:10.980363|11743.0|http://pitchfork.com/reviews/albums/11743-the-bloody-hand-the-golden-river/|8.2|Brandon Stosuy
230|0||http://cdn.pitchfork.com/albums/4302/homepage_large.bd8f3b25.jpg|Silver EP|2238.0|Jesu|['Rock', 'Metal']|0.0|0.0|0.0|['Hydra Head']|2006-05-04 00:00:00|2006.0|2016-06-11 20:45:11.485500|4353.0|http://pitchfork.com/reviews/albums/4353-silver-ep/|7.9|Brandon Stosuy
231|0||http://cdn.pitchfork.com/albums/6848/homepage_large.3e057d9f.jpg|Ideal Lives|3673.0|Rahim|['Rock', 'Rap']|0.0|0.0|0.0|['Frenchkiss']|2006-05-04 00:00:00|2006.0|2016-06-11 20:45:12.008347|6956.0|http://pitchfork.com/reviews/albums/6956-ideal-lives/|7.5|Brian Howe
232|0||http://cdn.pitchfork.com/albums/6236/homepage_large.6100dbc7.jpg|Meds|3326.0|Placebo|['Rock']|0.0|0.0|0.0|['Astralwerks']|2006-05-04 00:00:00|2006.0|2016-06-11 20:45:12.646526|6328.0|http://pitchfork.com/reviews/albums/6328-meds/|5.1|Joe Tangari
233|0||http://cdn.pitchfork.com/albums/13279/homepage_large.692b536d.jpg|Volume 1|449.0|Billy Bragg|['Rock']|0.0|0.0|0.0|['Yep Roc']|2006-05-03 00:00:00|2006.0|2016-06-11 20:45:13.263566|904.0|http://pitchfork.com/reviews/albums/904-volume-1/|7.4|Stephen M. Deusner
234|0||http://cdn3.pitchfork.com/albums/411/homepage_large.33c764f9.jpg|Orchestra of Bubbles|193.0|Ellen Allien|['Electronic']|0.0|0.0|0.0|['Bpitch Control']|2006-05-03 00:00:00|2006.0|2016-06-11 20:45:13.778612|415.0|http://pitchfork.com/reviews/albums/415-orchestra-of-bubbles/|8.5|Philip Sherburne
235|0||http://cdn2.pitchfork.com/albums/7695/homepage_large.1036decc.jpg|Shut Up I Am Dreaming|4126.0|Sunset Rubdown|['Rock', 'Experimental']|1.0|0.0|0.0|['Absolutely Kosher']|2006-05-03 00:00:00|2006.0|2016-06-11 20:45:15.241725|7818.0|http://pitchfork.com/reviews/albums/7818-shut-up-i-am-dreaming/|8.6|Brandon Stosuy
236|0||http://cdn4.pitchfork.com/albums/1786/homepage_large.ce204dfd.jpg|Breaking Kayfabe|945.0|Cadence Weapon|['Rap']|0.0|0.0|0.0|['Upper Class']|2006-05-03 00:00:00|2005.0|2016-06-11 20:45:15.727430|1801.0|http://pitchfork.com/reviews/albums/1801-breaking-kayfabe/|8.0|Peter Macia
237|0||http://cdn2.pitchfork.com/albums/1427/homepage_large.23c3f6d8.jpg|In Praise of Shadows|743.0|Chicago Underground Duo|[]|0.0|0.0|0.0|['Thrill Jockey']|2006-05-03 00:00:00|2006.0|2016-06-11 20:45:16.227699|1439.0|http://pitchfork.com/reviews/albums/1439-in-praise-of-shadows/|6.7|Chris Dahlen
238|0||http://cdn2.pitchfork.com/albums/6123/homepage_large.5d8f9c1f.jpg|Pearl Jam|3272.0|Pearl Jam|['Rock']|0.0|0.0|0.0|['J']|2006-05-02 00:00:00|2006.0|2016-06-11 20:45:16.790527|6210.0|http://pitchfork.com/reviews/albums/6210-pearl-jam/|5.5|David Raposa
239|0||http://cdn2.pitchfork.com/albums/483/homepage_large.317ebf1b.jpg|Fabric 27|249.0|Matthew Dear|['Rock', 'Electronic']|0.0|0.0|0.0|['Fabric']|2006-05-02 00:00:00|2006.0|2016-06-11 20:45:17.386376|487.0|http://pitchfork.com/reviews/albums/487-fabric-27/|6.2|Jess Harvell
240|0||http://cdn3.pitchfork.com/albums/3333/homepage_large.b440f8bc.jpg|The Secret Miracle Fountain|1666.0|Function|['Electronic']|0.0|0.0|0.0|['Locust']|2006-05-02 00:00:00|2006.0|2016-06-11 20:45:18.193524|3368.0|http://pitchfork.com/reviews/albums/3368-the-secret-miracle-fountain/|8.2|Mark Richardson
241|0||http://cdn3.pitchfork.com/albums/769/homepage_large.7da7656d.jpg|Greatest Hits 1970-1978|379.0|Black Sabbath|['Rock', 'Metal']|0.0|0.0|0.0|['Rhino', 'WEA']|2006-05-02 00:00:00|2006.0|2016-06-11 20:45:19.121218|775.0|http://pitchfork.com/reviews/albums/775-greatest-hits-1970-1978/|6.2|David Raposa
242|0||http://cdn3.pitchfork.com/albums/7733/homepage_large.2b0eccd2.jpg|Yoyoyoyoyo|4159.0|Spank Rock|['Rap']|0.0|0.0|0.0|['Big Dada']|2006-05-02 00:00:00|2006.0|2016-06-11 20:45:19.724030|7856.0|http://pitchfork.com/reviews/albums/7856-yoyoyoyoyo/|6.5|Sean Fennessey
243|0||http://cdn4.pitchfork.com/albums/7975/homepage_large.89fff313.jpg|10,000 Days|4262.0|Tool|[]|0.0|0.0|0.0|['Volcano']|2006-05-01 00:00:00|2006.0|2016-06-11 20:45:20.627049|8105.0|http://pitchfork.com/reviews/albums/8105-10000-days/|5.9|Jess Harvell
244|0||http://cdn2.pitchfork.com/albums/3299/homepage_large.0d7b42f1.jpg|He Poos Clouds|1638.0|Final Fantasy|['Rock']|0.0|0.0|0.0|['Tomlab', 'Blocks']|2006-05-01 00:00:00|2006.0|2016-06-11 20:45:21.431294|3333.0|http://pitchfork.com/reviews/albums/3333-he-poos-clouds/|8.0|Nitsuh Abebe
245|0||http://cdn4.pitchfork.com/albums/2423/homepage_large.0692c0b9.jpg|What Day Is It?|1142.0|Bob Drake|['Rock']|0.0|0.0|1.0|['self-released']|2006-05-01 00:00:00|1994.0|2016-06-11 20:45:22.034422|2443.0|http://pitchfork.com/reviews/albums/2443-what-day-is-it/|8.6|Dominique Leone
246|0||http://cdn3.pitchfork.com/albums/2917/homepage_large.cca1f2cb.jpg|Dear John|1435.0|Ex-Boyfriends|['Rock']|0.0|0.0|0.0|['Absolutely Kosher']|2006-05-01 00:00:00|2006.0|2016-06-11 20:45:22.494133|2942.0|http://pitchfork.com/reviews/albums/2942-dear-john/|7.0|Cory D. Byrom
247|0||http://cdn.pitchfork.com/albums/8667/homepage_large.1cc45311.jpg|Kick|4676.0|White Rose Movement|['Rock', 'Electronic']|0.0|0.0|0.0|['Independiente']|2006-05-01 00:00:00|2006.0|2016-06-11 20:45:23.932295|8813.0|http://pitchfork.com/reviews/albums/8813-kick/|6.8|Adam Moerder
248|0||http://cdn3.pitchfork.com/albums/8709/homepage_large.582279f2.jpg|Living With War|4693.0|Neil Young|['Rock']|0.0|0.0|0.0|['Reprise']|2006-04-30 00:00:00|2006.0|2016-06-11 20:45:24.502638|8856.0|http://pitchfork.com/reviews/albums/8856-living-with-war/|7.6|Rob Mitchum
249|0||http://cdn.pitchfork.com/albums/5243/homepage_large.3ff08fc8.jpg|Rio Grande Blood|2780.0|Ministry|['Rock', 'Metal', 'Electronic']|0.0|0.0|0.0|['Megaforce']|2006-04-30 00:00:00|2006.0|2016-06-11 20:45:25.064723|5311.0|http://pitchfork.com/reviews/albums/5311-rio-grande-blood/|6.4|Cory D. Byrom
250|0||http://cdn2.pitchfork.com/albums/1194/homepage_large.ea1252b9.jpg|Our Love Will Destroy the World|635.0|Birchville Cat Motel|['Rock', 'Experimental']|0.0|0.0|0.0|['PsuedoArcana']|2006-04-30 00:00:00|2006.0|2016-06-11 20:45:25.707526|1203.0|http://pitchfork.com/reviews/albums/1203-our-love-will-destroy-the-world/|7.7|Matthew Murphy
251|0||http://cdn.pitchfork.com/albums/5614/homepage_large.40690ded.jpg|Meme|2995.0|Milosh|['Electronic']|0.0|0.0|0.0|['Plug Research']|2006-04-30 00:00:00|2006.0|2016-06-11 20:45:26.354235|5690.0|http://pitchfork.com/reviews/albums/5690-meme/|7.0|Michael Idov
252|0||http://cdn3.pitchfork.com/albums/2256/homepage_large.ba665a48.jpg|There Is a Difference|1059.0|Demolition Doll Rods|['Rock', 'Electronic']|0.0|0.0|0.0|['Swami']|2006-04-30 00:00:00|2006.0|2016-06-11 20:45:27.015606|2275.0|http://pitchfork.com/reviews/albums/2275-there-is-a-difference/|5.7|Zach Baron
253|0||http://cdn2.pitchfork.com/albums/4234/homepage_large.b68de9c5.jpg|Welcome to My World|2202.0|Daniel Johnston|['Rock', 'Experimental']|0.0|0.0|0.0|['High Wire']|2006-04-27 00:00:00|2006.0|2016-06-11 20:45:27.644903|11766.0|http://pitchfork.com/reviews/albums/11766-welcome-to-my-world-lost-and-found/|7.7|Nitsuh Abebe
254|1||http://cdn2.pitchfork.com/albums/4235/homepage_large.6365bd04.jpg|Lost and Found|2202.0|Daniel Johnston|['Rock', 'Experimental']|0.0|0.0|0.0|['Sketchbook']|2006-04-27 00:00:00|2006.0|2016-06-11 20:45:27.644903|11766.0|http://pitchfork.com/reviews/albums/11766-welcome-to-my-world-lost-and-found/|3.8|Nitsuh Abebe
255|0||http://cdn4.pitchfork.com/albums/5612/homepage_large.be043798.jpg|All the Young Dudes|2994.0|Mott the Hoople|['Rock']|0.0|0.0|1.0|['Columbia']|2006-04-27 00:00:00|1972.0|2016-06-11 20:45:29.008660|11786.0|http://pitchfork.com/reviews/albums/11786-all-the-young-dudes-mott/|7.8|Joe Tangari
256|1||http://cdn3.pitchfork.com/albums/5613/homepage_large.5df054c2.jpg|Mott|2994.0|Mott the Hoople|['Rock']|0.0|0.0|1.0|['Columbia']|2006-04-27 00:00:00|1973.0|2016-06-11 20:45:29.008660|11786.0|http://pitchfork.com/reviews/albums/11786-all-the-young-dudes-mott/|7.4|Joe Tangari
257|0||http://cdn2.pitchfork.com/albums/3654/homepage_large.5ffe6d38.jpg|Monsieur Gainsbourg Revisited|0.0|Various Artists|[]|0.0|0.0|0.0|['Barclay']|2006-04-27 00:00:00|2006.0|2016-06-11 20:45:29.467337|3692.0|http://pitchfork.com/reviews/albums/3692-monsieur-gainsbourg-revisited/|5.4|Jess Harvell
258|0||http://cdn2.pitchfork.com/albums/8762/homepage_large.ef15361a.jpg|Psychic Secession|4714.0|Yellow Swans|['Rock', 'Experimental']|0.0|0.0|0.0|['Load']|2006-04-27 00:00:00|2006.0|2016-06-11 20:45:29.948175|8912.0|http://pitchfork.com/reviews/albums/8912-psychic-secession/|7.5|Zach Baron
259|0||http://cdn3.pitchfork.com/albums/4721/homepage_large.5d1cb27d.jpg|Somewhere in the Swamps of Jersey|2477.0|Lifetime|['Rock', 'Metal']|0.0|0.0|0.0|['Jade Tree']|2006-04-27 00:00:00|2006.0|2016-06-11 20:45:30.360103|4781.0|http://pitchfork.com/reviews/albums/4781-somewhere-in-the-swamps-of-jersey/|7.4|Brandon Stosuy
260|0||http://cdn.pitchfork.com/albums/8726/homepage_large.01f3fa87.jpg|Yo La Tengo Is Murdering the Classics|4699.0|Yo La Tengo|['Rock']|0.0|0.0|0.0|['Egon']|2006-04-26 00:00:00|2006.0|2016-06-11 20:45:30.910360|8873.0|http://pitchfork.com/reviews/albums/8873-yo-la-tengo-is-murdering-the-classics/|4.1|Joe Tangari
261|0||http://cdn4.pitchfork.com/albums/6572/homepage_large.e2f72031.jpg|Catastrophe Keeps Us Together|3518.0|Rainer Maria|['Rock']|0.0|0.0|0.0|['Grunion']|2006-04-26 00:00:00|2006.0|2016-06-11 20:45:32.511313|6672.0|http://pitchfork.com/reviews/albums/6672-catastrophe-keeps-us-together/|4.8|Rob Mitchum
262|0||http://cdn4.pitchfork.com/albums/1882/homepage_large.8e358d56.jpg|Idol Tryouts Two: Ghostly International Vol. Two|0.0|Various Artists|[]|0.0|0.0|0.0|['Ghostly']|2006-04-26 00:00:00|2006.0|2016-06-11 20:45:33.017281|1898.0|http://pitchfork.com/reviews/albums/1898-idol-tryouts-two-ghostly-international-vol-two/|8.0|Brian Howe
263|0||http://cdn.pitchfork.com/albums/4943/homepage_large.b66c7cf0.jpg|Hind Hind Legs|2624.0|The Lovely Feathers|['Electronic']|0.0|0.0|0.0|['Equator']|2006-04-26 00:00:00|2006.0|2016-06-11 20:45:33.602261|5005.0|http://pitchfork.com/reviews/albums/5005-hind-hind-legs/|7.6|John Motley
264|0||http://cdn3.pitchfork.com/albums/6757/homepage_large.5fdddb7b.jpg|Röyksopp's Night Out|3611.0|Röyksopp|['Pop/R&B', 'Electronic']|0.0|0.0|0.0|['Astralwerks']|2006-04-26 00:00:00|2006.0|2016-06-11 20:45:34.129279|6863.0|http://pitchfork.com/reviews/albums/6863-royksopps-night-out/|6.2|Marc Hogan
265|0||http://cdn4.pitchfork.com/albums/494/homepage_large.ecc49519.jpg|Who the Fuck Are Arctic Monkeys? EP|259.0|Arctic Monkeys|['Rock']|0.0|0.0|0.0|['Domino']|2006-04-25 00:00:00|2006.0|2016-06-11 20:45:35.192143|498.0|http://pitchfork.com/reviews/albums/498-who-the-fuck-are-arctic-monkeys-ep/|5.9|Scott Plagenhoef
266|0||http://cdn4.pitchfork.com/albums/2725/homepage_large.7e259b46.jpg|Back to the Web|1325.0|Elf Power|['Rock', 'Experimental']|0.0|0.0|0.0|['Ryko']|2006-04-25 00:00:00|2006.0|2016-06-11 20:45:35.872100|2748.0|http://pitchfork.com/reviews/albums/2748-back-to-the-web/|6.4|Stephen M. Deusner
267|0||http://cdn3.pitchfork.com/albums/3641/homepage_large.0a490d8f.jpg|Cosmology of Eye|1854.0|GHQ|['Rock', 'Experimental']|0.0|0.0|0.0|['Time-Lag']|2006-04-25 00:00:00|2006.0|2016-06-11 20:45:36.464506|3679.0|http://pitchfork.com/reviews/albums/3679-cosmology-of-eye/|7.9|Matthew Murphy
268|0||http://cdn2.pitchfork.com/albums/2720/homepage_large.ae98e7b3.jpg|Zeroes and Ones|1324.0|Eleventh Dream Day|['Rock']|0.0|0.0|0.0|['Thrill Jockey']|2006-04-25 00:00:00|2006.0|2016-06-11 20:45:36.953337|2743.0|http://pitchfork.com/reviews/albums/2743-zeroes-and-ones/|6.4|Cory D. Byrom
269|0||http://cdn.pitchfork.com/albums/2916/homepage_large.c2cb893f.jpg|My Ghetto Report Card|1434.0|E-40|['Rap', 'Pop/R&B']|0.0|0.0|0.0|['Warner Bros.', 'BME']|2006-04-25 00:00:00||2016-06-11 20:45:37.420906|2941.0|http://pitchfork.com/reviews/albums/2941-my-ghetto-report-card/|5.6|Tom Breihan
270|0||http://cdn4.pitchfork.com/albums/13309/homepage_large.1f5549d5.jpg|Open Season|1622.0|Feist|['Rock']|0.0|0.0|0.0|['Arts & Crafts']|2006-04-24 00:00:00|2006.0|2016-06-11 20:45:37.857134|3315.0|http://pitchfork.com/reviews/albums/3315-open-season/|6.6|Scott Plagenhoef
271|0||http://cdn.pitchfork.com/albums/8666/homepage_large.1d1c03e6.jpg|Wolfmother|4675.0|Wolfmother|['Rock', 'Electronic']|0.0|0.0|0.0|['Interscope', 'Modular']|2006-04-24 00:00:00|2006.0|2016-06-11 20:45:38.482267|8812.0|http://pitchfork.com/reviews/albums/8812-wolfmother/|7.5|Cory D. Byrom
272|0||http://cdn2.pitchfork.com/albums/6896/homepage_large.35be1182.jpg|Sound on Sound|3699.0|Saturday Looks Good to Me|['Rock']|0.0|0.0|0.0|['Redder']|2006-04-24 00:00:00|2006.0|2016-06-11 20:45:39.218225|7004.0|http://pitchfork.com/reviews/albums/7004-sound-on-sound/|7.7|Rob Mitchum
273|0||http://cdn.pitchfork.com/albums/8183/homepage_large.95876368.jpg|Hokane|4401.0|Aki Tsuyuko|[]|0.0|0.0|0.0|['Thrill Jockey']|2006-04-24 00:00:00|2006.0|2016-06-11 20:45:40.732228|8320.0|http://pitchfork.com/reviews/albums/8320-hokane/|7.2|Mark Richardson
274|0||http://cdn2.pitchfork.com/albums/4626/homepage_large.c2f46be8.jpg|Gold Brick|2423.0|Jon Langford|['Rock', 'Folk/Country']|0.0|0.0|0.0|['ROIR']|2006-04-24 00:00:00|2006.0|2016-06-11 20:45:41.358489|4682.0|http://pitchfork.com/reviews/albums/4682-gold-brick/|5.7|Stephen M. Deusner
275|0||http://cdn3.pitchfork.com/albums/7606/homepage_large.045aa13e.jpg|We Shall Overcome: The Seeger Sessions|4053.0|Bruce Springsteen|['Rock']|0.0|0.0|0.0|['Sony']|2006-04-23 00:00:00|2006.0|2016-06-11 20:45:41.943328|7729.0|http://pitchfork.com/reviews/albums/7729-we-shall-overcome-the-seeger-sessions/|8.5|Amanda Petrusich
276|0||http://cdn3.pitchfork.com/albums/7351/homepage_large.8c328f2b.jpg|Drowaton|3931.0|Starlight Mints|['Rock']|0.0|0.0|0.0|['Barsuk']|2006-04-23 00:00:00|2006.0|2016-06-11 20:45:42.560623|7468.0|http://pitchfork.com/reviews/albums/7468-drowaton/|7.1|Sam Ubl
277|0||http://cdn3.pitchfork.com/albums/6015/homepage_large.96993e08.jpg|Second Guessing|3210.0|Oakley Hall|['Rock']|0.0|0.0|0.0|['Amish']|2006-04-23 00:00:00|2006.0|2016-06-11 20:45:43.234514|6099.0|http://pitchfork.com/reviews/albums/6099-second-guessing/|7.3|Jason Crock
278|0||http://cdn4.pitchfork.com/albums/6431/homepage_large.3acec14d.jpg|Expressions (2012 A.U.)|3426.0|Dudley Perkins|['Pop/R&B']|0.0|0.0|0.0|['Stones Throw']|2006-04-23 00:00:00|2006.0|2016-06-11 20:45:43.784912|6526.0|http://pitchfork.com/reviews/albums/6526-expressions-2012-au/|7.1|Sean Fennessey
279|0||http://cdn3.pitchfork.com/albums/4045/homepage_large.aac4cfe3.jpg|Tum|2093.0|The Impossible Shapes|['Rock']|0.0|0.0|0.0|['Secretly Canadian']|2006-04-23 00:00:00|2006.0|2016-06-11 20:45:44.256637|4088.0|http://pitchfork.com/reviews/albums/4088-tum/|6.5|Brian Howe
280|0||http://cdn.pitchfork.com/albums/1089/homepage_large.3a5421b8.jpg|The Capitol Albums, Vol. 2|546.0|The Beatles|['Rock']|0.0|0.0|0.0|['Capitol']|2006-04-20 00:00:00|2006.0|2016-06-11 20:45:44.814123|1096.0|http://pitchfork.com/reviews/albums/1096-the-capitol-albums-vol-2/|7.5|Dominique Leone
281|0||http://cdn2.pitchfork.com/albums/1193/homepage_large.7e568343.jpg|Movements|634.0|Booka Shade|['Electronic']|0.0|0.0|0.0|['Get Physical']|2006-04-20 00:00:00|2006.0|2016-06-11 20:45:45.467065|1202.0|http://pitchfork.com/reviews/albums/1202-movements/|8.6|Tim Finney
282|0||http://cdn.pitchfork.com/albums/5468/homepage_large.89156413.jpg|Beat Konducta Vol. 1-2: Movie Scenes|2885.0|Madlib|['Rap']|0.0|0.0|0.0|['Stones Throw']|2006-04-20 00:00:00|2006.0|2016-06-11 20:45:46.329403|5542.0|http://pitchfork.com/reviews/albums/5542-beat-konducta-vol-1-2-movie-scenes/|7.0|Ryan Dombal
283|0||http://cdn4.pitchfork.com/albums/4258/homepage_large.47766fc9.jpg|Beautiful Losers: Singles and Compilation Tracks 1994-1999|2212.0|Simon Joyner|['Rock']|0.0|0.0|0.0|['Jagjaguwar']|2006-04-20 00:00:00|2006.0|2016-06-11 20:45:46.949989|4308.0|http://pitchfork.com/reviews/albums/4308-beautiful-losers-singles-and-compilation-tracks-1994-1999/|6.5|Joe Tangari
284|0||http://cdn.pitchfork.com/albums/3332/homepage_large.094050a9.jpg|Pregnant Babies Pregnant With Pregnant Babies|1665.0|Fat Worm of Error|['Rock', 'Experimental']|0.0|0.0|0.0|['Load']|2006-04-20 00:00:00|2006.0|2016-06-11 20:45:47.396210|3367.0|http://pitchfork.com/reviews/albums/3367-pregnant-babies-pregnant-with-pregnant-babies/|6.2|Zach Baron
285|0||http://cdn4.pitchfork.com/albums/2433/homepage_large.ec7d9936.jpg|Yes, Virginia|1147.0|The Dresden Dolls|['Rock']|0.0|0.0|0.0|['Roadrunner']|2006-04-19 00:00:00|2006.0|2016-06-11 20:45:48.919860|2453.0|http://pitchfork.com/reviews/albums/2453-yes-virginia/|7.6|Matt LeMay
286|0||http://cdn4.pitchfork.com/albums/6025/homepage_large.73d096d5.jpg|Home to Oblivion: An Elliott Smith Tribute|3217.0|Christopher O'Riley|[]|0.0|0.0|0.0|['World Village']|2006-04-19 00:00:00|2006.0|2016-06-11 20:45:49.421016|6109.0|http://pitchfork.com/reviews/albums/6109-home-to-oblivion-an-elliott-smith-tribute/|3.9|Stephen M. Deusner
287|0||http://cdn2.pitchfork.com/albums/5610/homepage_large.779361ce.jpg|Making Dens|2992.0|Mystery Jets|['Rock', 'Electronic']|0.0|0.0|0.0|['679']|2006-04-19 00:00:00|2006.0|2016-06-11 20:45:49.924191|5686.0|http://pitchfork.com/reviews/albums/5686-making-dens/|7.7|Stuart Berman
288|0||http://cdn.pitchfork.com/albums/7018/homepage_large.f570f0ee.jpg|Genki Shock!|3774.0|Shonen Knife|['Rock']|0.0|0.0|0.0|['Oglio', 'Glue Factory']|2006-04-19 00:00:00|2006.0|2016-06-11 20:45:50.449156|7130.0|http://pitchfork.com/reviews/albums/7130-genki-shock/|7.4|Mia Lily Clarke
289|0||http://cdn3.pitchfork.com/albums/7731/homepage_large.fe8ed2b6.jpg|Body Stories|4157.0|Shoplifting|['Rock']|0.0|0.0|0.0|['Kill Rock Stars']|2006-04-19 00:00:00|2006.0|2016-06-11 20:45:50.957820|7854.0|http://pitchfork.com/reviews/albums/7854-body-stories/|7.4|Mia Lily Clarke
290|0||http://cdn.pitchfork.com/albums/239/homepage_large.0ee8d9f1.jpg|Chosen Lords|111.0|AFX|['Electronic']|0.0|0.0|0.0|['Rephlex']|2006-04-18 00:00:00|2006.0|2016-06-11 20:45:51.484072|240.0|http://pitchfork.com/reviews/albums/240-chosen-lords/|7.9|Mark Pytlik
291|0||http://cdn4.pitchfork.com/albums/6803/homepage_large.443df303.jpg|First Thought, Best Thought|3635.0|Arthur Russell|['Experimental']|0.0|0.0|0.0|['Audika']|2006-04-18 00:00:00|2006.0|2016-06-11 20:45:51.955748|6910.0|http://pitchfork.com/reviews/albums/6910-first-thought-best-thought/|7.5|Jess Harvell
292|0||http://cdn3.pitchfork.com/albums/5740/homepage_large.956cec67.jpg|EmbryoNNCK|3050.0|No-Neck Blues Band and Embryo|[]|0.0|0.0|0.0|['Staubgold']|2006-04-18 00:00:00|2006.0|2016-06-11 20:45:52.453142|5819.0|http://pitchfork.com/reviews/albums/5819-embryonnck/|7.5|Matthew Murphy
293|0||http://cdn.pitchfork.com/albums/3330/homepage_large.f5824949.jpg|Nothing Positive Only Negative|1663.0|Facedowninshit|['Rock', 'Metal']|0.0|0.0|0.0|['Relapse']|2006-04-18 00:00:00|2006.0|2016-06-11 20:45:52.905171|3365.0|http://pitchfork.com/reviews/albums/3365-nothing-positive-only-negative/|7.0|Zach Baron
294|0||http://cdn4.pitchfork.com/albums/8801/homepage_large.0b500e0e.jpg|Estudando o Pagode: Na Opereta Segregamulher e Amor|4741.0|Tom Zé|['Global', 'Experimental']|0.0|0.0|0.0|['Luaka Bop']|2006-04-18 00:00:00|2006.0|2016-06-11 20:45:53.507168|8951.0|http://pitchfork.com/reviews/albums/8951-estudando-o-pagode-na-opereta-segregamulher-e-amor/|7.9|Joe Tangari
295|0||http://cdn3.pitchfork.com/albums/13566/homepage_large.dde27101.jpg|Curses|3622.0|Rye Coalition|['Rock', 'Metal']|0.0|0.0|0.0|['Gern Blandsten']|2006-04-17 00:00:00|2006.0|2016-06-11 20:45:54.086698|6885.0|http://pitchfork.com/reviews/albums/6885-curses/|4.0|Jason Crock
296|0||http://cdn2.pitchfork.com/albums/3245/homepage_large.98873eb0.jpg|Bitter Tea|1602.0|The Fiery Furnaces|['Rock']|0.0|0.0|0.0|['Fat Possum']|2006-04-17 00:00:00|2006.0|2016-06-11 20:45:54.568585|3275.0|http://pitchfork.com/reviews/albums/3275-bitter-tea/|7.6|Mark Richardson
